# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 53.479, -2.245 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "53.4794892", "lon": "-2.2451148", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-11-15 02:00,2019-11-15 02:00,0,0,0,3.963
2019-11-15 03:00,2019-11-15 03:00,0,0,0,4.083
2019-11-15 04:00,2019-11-15 04:00,0,0,0,4.176
2019-11-15 05:00,2019-11-15 05:00,0,0,0,4.235
2019-11-15 06:00,2019-11-15 06:00,0,0,0,4.384
2019-11-15 07:00,2019-11-15 07:00,0,0,0,4.563
2019-11-15 08:00,2019-11-15 08:00,0.007,0.002,0.014,4.866
2019-11-15 09:00,2019-11-15 09:00,0.055,0.015,0.057,5.463
2019-11-15 10:00,2019-11-15 10:00,0.127,0.049,0.099,6.255
2019-11-15 11:00,2019-11-15 11:00,0.203,0.104,0.125,7.029
2019-11-15 12:00,2019-11-15 12:00,0.227,0.127,0.128,7.427
2019-11-15 13:00,2019-11-15 13:00,0.194,0.108,0.112,7.455
2019-11-15 14:00,2019-11-15 14:00,0.194,0.133,0.086,7.245
2019-11-15 15:00,2019-11-15 15:00,0.104,0.080,0.045,6.537
2019-11-15 16:00,2019-11-15 16:00,0,0.002,0.003,5.564
2019-11-15 17:00,2019-11-15 17:00,0,0,0,5.215
2019-11-15 18:00,2019-11-15 18:00,0,0,0,4.925
2019-11-15 19:00,2019-11-15 19:00,0,0,0,4.775
2019-11-15 20:00,2019-11-15 20:00,0,0,0,4.710
2019-11-15 21:00,2019-11-15 21:00,0,0,0,4.751
2019-11-15 22:00,2019-11-15 22:00,0,0,0,4.779
2019-11-15 23:00,2019-11-15 23:00,0,0,0,4.795
2019-11-16 00:00,2019-11-16 00:00,0,0,0,4.832
2019-11-16 01:00,2019-11-16 01:00,0,0,0,4.846
2019-11-16 02:00,2019-11-16 02:00,0,0,0,4.887
2019-11-16 03:00,2019-11-16 03:00,0,0,0,4.917
2019-11-16 04:00,2019-11-16 04:00,0,0,0,4.877
2019-11-16 05:00,2019-11-16 05:00,0,0,0,4.809
2019-11-16 06:00,2019-11-16 06:00,0,0,0,4.847
2019-11-16 07:00,2019-11-16 07:00,0,0,0,4.884
2019-11-16 08:00,2019-11-16 08:00,0.004,0.001,0.012,5.138
2019-11-16 09:00,2019-11-16 09:00,0.031,0.005,0.041,5.934
2019-11-16 10:00,2019-11-16 10:00,0.057,0.008,0.066,6.576
2019-11-16 11:00,2019-11-16 11:00,0.081,0.013,0.087,7.094
2019-11-16 12:00,2019-11-16 12:00,0.109,0.025,0.106,7.539
2019-11-16 13:00,2019-11-16 13:00,0.115,0.033,0.104,7.743
2019-11-16 14:00,2019-11-16 14:00,0.055,0.012,0.061,7.560
2019-11-16 15:00,2019-11-16 15:00,0.014,0.004,0.022,6.868
2019-11-16 16:00,2019-11-16 16:00,0,0,0.001,6.107
2019-11-16 17:00,2019-11-16 17:00,0,0,0,5.770
2019-11-16 18:00,2019-11-16 18:00,0,0,0,5.609
2019-11-16 19:00,2019-11-16 19:00,0,0,0,5.490
2019-11-16 20:00,2019-11-16 20:00,0,0,0,5.387
2019-11-16 21:00,2019-11-16 21:00,0,0,0,5.289
2019-11-16 22:00,2019-11-16 22:00,0,0,0,5.199
2019-11-16 23:00,2019-11-16 23:00,0,0,0,5.110
2019-11-17 00:00,2019-11-17 00:00,0,0,0,4.995
2019-11-17 01:00,2019-11-17 01:00,0,0,0,4.877
2019-11-17 02:00,2019-11-17 02:00,0,0,0,4.753
2019-11-17 03:00,2019-11-17 03:00,0,0,0,4.615
2019-11-17 04:00,2019-11-17 04:00,0,0,0,4.530
2019-11-17 05:00,2019-11-17 05:00,0,0,0,4.519
2019-11-17 06:00,2019-11-17 06:00,0,0,0,4.557
2019-11-17 07:00,2019-11-17 07:00,0,0,0,4.543
2019-11-17 08:00,2019-11-17 08:00,0.003,0.001,0.009,4.720
2019-11-17 09:00,2019-11-17 09:00,0.024,0.003,0.035,5.353
2019-11-17 10:00,2019-11-17 10:00,0.054,0.007,0.064,5.923
2019-11-17 11:00,2019-11-17 11:00,0.090,0.016,0.094,6.472
2019-11-17 12:00,2019-11-17 12:00,0.107,0.023,0.104,6.941
2019-11-17 13:00,2019-11-17 13:00,0.083,0.016,0.086,7.113
2019-11-17 14:00,2019-11-17 14:00,0.041,0.007,0.051,6.933
2019-11-17 15:00,2019-11-17 15:00,0.011,0.003,0.020,6.460
2019-11-17 16:00,2019-11-17 16:00,0,0,0.001,5.888
2019-11-17 17:00,2019-11-17 17:00,0,0,0,5.517
2019-11-17 18:00,2019-11-17 18:00,0,0,0,5.048
2019-11-17 19:00,2019-11-17 19:00,0,0,0,4.699
2019-11-17 20:00,2019-11-17 20:00,0,0,0,4.349
2019-11-17 21:00,2019-11-17 21:00,0,0,0,3.957
2019-11-17 22:00,2019-11-17 22:00,0,0,0,3.552
2019-11-17 23:00,2019-11-17 23:00,0,0,0,3.265
2019-11-18 00:00,2019-11-18 00:00,0,0,0,2.913
2019-11-18 01:00,2019-11-18 01:00,0,0,0,2.553
2019-11-18 02:00,2019-11-18 02:00,0,0,0,2.244
2019-11-18 03:00,2019-11-18 03:00,0,0,0,1.926
2019-11-18 04:00,2019-11-18 04:00,0,0,0,1.840
2019-11-18 05:00,2019-11-18 05:00,0,0,0,1.807
2019-11-18 06:00,2019-11-18 06:00,0,0,0,1.799
2019-11-18 07:00,2019-11-18 07:00,0,0,0,1.688
2019-11-18 08:00,2019-11-18 08:00,0.042,0.034,0.023,1.738
2019-11-18 09:00,2019-11-18 09:00,0.220,0.184,0.058,2.940
2019-11-18 10:00,2019-11-18 10:00,0.407,0.383,0.065,3.869
2019-11-18 11:00,2019-11-18 11:00,0.517,0.517,0.063,4.745
2019-11-18 12:00,2019-11-18 12:00,0.543,0.551,0.062,5.218
2019-11-18 13:00,2019-11-18 13:00,0.498,0.500,0.058,5.320
2019-11-18 14:00,2019-11-18 14:00,0.378,0.365,0.052,5.020
2019-11-18 15:00,2019-11-18 15:00,0.198,0.186,0.034,3.507
2019-11-18 16:00,2019-11-18 16:00,0.001,0.005,0.002,1.791
2019-11-18 17:00,2019-11-18 17:00,0,0,0,1.253
2019-11-18 18:00,2019-11-18 18:00,0,0,0,1.029
2019-11-18 19:00,2019-11-18 19:00,0,0,0,0.865
2019-11-18 20:00,2019-11-18 20:00,0,0,0,0.606
2019-11-18 21:00,2019-11-18 21:00,0,0,0,0.576
2019-11-18 22:00,2019-11-18 22:00,0,0,0,0.271
2019-11-18 23:00,2019-11-18 23:00,0,0,0,-0.104
2019-11-19 00:00,2019-11-19 00:00,0,0,0,-0.291
2019-11-19 01:00,2019-11-19 01:00,0,0,0,-0.291
2019-11-19 02:00,2019-11-19 02:00,0,0,0,-0.161
2019-11-19 03:00,2019-11-19 03:00,0,0,0,-0.310
2019-11-19 04:00,2019-11-19 04:00,0,0,0,-0.359
2019-11-19 05:00,2019-11-19 05:00,0,0,0,-0.367
2019-11-19 06:00,2019-11-19 06:00,0,0,0,-0.308
2019-11-19 07:00,2019-11-19 07:00,0,0,0,-0.243
2019-11-19 08:00,2019-11-19 08:00,0.009,0.004,0.015,0.061
2019-11-19 09:00,2019-11-19 09:00,0.052,0.015,0.053,1.009
2019-11-19 10:00,2019-11-19 10:00,0.102,0.031,0.089,1.883
2019-11-19 11:00,2019-11-19 11:00,0.125,0.038,0.106,2.574
2019-11-19 12:00,2019-11-19 12:00,0.134,0.043,0.111,3.234
2019-11-19 13:00,2019-11-19 13:00,0.118,0.039,0.098,3.608
2019-11-19 14:00,2019-11-19 14:00,0.074,0.024,0.067,3.664
2019-11-19 15:00,2019-11-19 15:00,0.026,0.012,0.028,3.323
2019-11-19 16:00,2019-11-19 16:00,0,0.001,0.001,2.826
2019-11-19 17:00,2019-11-19 17:00,0,0,0,2.710
2019-11-19 18:00,2019-11-19 18:00,0,0,0,2.666
2019-11-19 19:00,2019-11-19 19:00,0,0,0,2.723
2019-11-19 20:00,2019-11-19 20:00,0,0,0,2.875
2019-11-19 21:00,2019-11-19 21:00,0,0,0,3.086
2019-11-19 22:00,2019-11-19 22:00,0,0,0,3.205
2019-11-19 23:00,2019-11-19 23:00,0,0,0,3.259
2019-11-20 00:00,2019-11-20 00:00,0,0,0,3.426
2019-11-20 01:00,2019-11-20 01:00,0,0,0,3.664
2019-11-20 02:00,2019-11-20 02:00,0,0,0,3.819
2019-11-20 03:00,2019-11-20 03:00,0,0,0,3.950
2019-11-20 04:00,2019-11-20 04:00,0,0,0,4.047
2019-11-20 05:00,2019-11-20 05:00,0,0,0,4.036
2019-11-20 06:00,2019-11-20 06:00,0,0,0,4.010
2019-11-20 07:00,2019-11-20 07:00,0,0,0,3.898
2019-11-20 08:00,2019-11-20 08:00,0.003,0.001,0.009,3.882
2019-11-20 09:00,2019-11-20 09:00,0.030,0.006,0.039,4.260
2019-11-20 10:00,2019-11-20 10:00,0.074,0.016,0.076,4.787
2019-11-20 11:00,2019-11-20 11:00,0.105,0.026,0.098,5.261
2019-11-20 12:00,2019-11-20 12:00,0.121,0.035,0.106,5.561
2019-11-20 13:00,2019-11-20 13:00,0.119,0.041,0.098,5.520
2019-11-20 14:00,2019-11-20 14:00,0.088,0.035,0.072,5.117
2019-11-20 15:00,2019-11-20 15:00,0.034,0.019,0.031,4.342
2019-11-20 16:00,2019-11-20 16:00,0,0.002,0.001,3.429
2019-11-20 17:00,2019-11-20 17:00,0,0,0,2.871
2019-11-20 18:00,2019-11-20 18:00,0,0,0,2.432
2019-11-20 19:00,2019-11-20 19:00,0,0,0,2.090
2019-11-20 20:00,2019-11-20 20:00,0,0,0,1.915
2019-11-20 21:00,2019-11-20 21:00,0,0,0,1.769
2019-11-20 22:00,2019-11-20 22:00,0,0,0,1.551
2019-11-20 23:00,2019-11-20 23:00,0,0,0,1.307
2019-11-21 00:00,2019-11-21 00:00,0,0,0,1.155
2019-11-21 01:00,2019-11-21 01:00,0,0,0,1.144
2019-11-21 02:00,2019-11-21 02:00,0,0,0,1.145
2019-11-21 03:00,2019-11-21 03:00,0,0,0,1.214
2019-11-21 04:00,2019-11-21 04:00,0,0,0,1.329
2019-11-21 05:00,2019-11-21 05:00,0,0,0,1.539
2019-11-21 06:00,2019-11-21 06:00,0,0,0,1.737
2019-11-21 07:00,2019-11-21 07:00,0,0,0,1.819
2019-11-21 08:00,2019-11-21 08:00,0.010,0.005,0.015,2.069
2019-11-21 09:00,2019-11-21 09:00,0.062,0.022,0.056,2.643
2019-11-21 10:00,2019-11-21 10:00,0.123,0.049,0.094,3.415
2019-11-21 11:00,2019-11-21 11:00,0.163,0.069,0.115,4.066
2019-11-21 12:00,2019-11-21 12:00,0.141,0.050,0.112,4.438
2019-11-21 13:00,2019-11-21 13:00,0.092,0.024,0.086,4.564
2019-11-21 14:00,2019-11-21 14:00,0.048,0.011,0.053,4.485
2019-11-21 15:00,2019-11-21 15:00,0.010,0.004,0.017,4.185
2019-11-21 16:00,2019-11-21 16:00,0,0,0,3.811
2019-11-21 17:00,2019-11-21 17:00,0,0,0,3.590
2019-11-21 18:00,2019-11-21 18:00,0,0,0,3.433
2019-11-21 19:00,2019-11-21 19:00,0,0,0,3.367
2019-11-21 20:00,2019-11-21 20:00,0,0,0,3.384
2019-11-21 21:00,2019-11-21 21:00,0,0,0,3.413
2019-11-21 22:00,2019-11-21 22:00,0,0,0,3.504
2019-11-21 23:00,2019-11-21 23:00,0,0,0,3.691
2019-11-22 00:00,2019-11-22 00:00,0,0,0,3.946
2019-11-22 01:00,2019-11-22 01:00,0,0,0,4.164
2019-11-22 02:00,2019-11-22 02:00,0,0,0,4.276
2019-11-22 03:00,2019-11-22 03:00,0,0,0,4.355
2019-11-22 04:00,2019-11-22 04:00,0,0,0,4.390
2019-11-22 05:00,2019-11-22 05:00,0,0,0,4.390
2019-11-22 06:00,2019-11-22 06:00,0,0,0,4.430
2019-11-22 07:00,2019-11-22 07:00,0,0,0,4.518
2019-11-22 08:00,2019-11-22 08:00,0,0,0.005,4.688
2019-11-22 09:00,2019-11-22 09:00,0.014,0.002,0.024,5.029
2019-11-22 10:00,2019-11-22 10:00,0.037,0.004,0.048,5.514
2019-11-22 11:00,2019-11-22 11:00,0.062,0.008,0.072,6.041
2019-11-22 12:00,2019-11-22 12:00,0.060,0.008,0.070,6.415
2019-11-22 13:00,2019-11-22 13:00,0.058,0.009,0.067,6.649
2019-11-22 14:00,2019-11-22 14:00,0.045,0.010,0.052,6.711
2019-11-22 15:00,2019-11-22 15:00,0.019,0.008,0.024,6.425
2019-11-22 16:00,2019-11-22 16:00,0,0,0,6.113
2019-11-22 17:00,2019-11-22 17:00,0,0,0,6.109
2019-11-22 18:00,2019-11-22 18:00,0,0,0,5.943
2019-11-22 19:00,2019-11-22 19:00,0,0,0,5.846
2019-11-22 20:00,2019-11-22 20:00,0,0,0,5.972
2019-11-22 21:00,2019-11-22 21:00,0,0,0,6.161
2019-11-22 22:00,2019-11-22 22:00,0,0,0,6.247
2019-11-22 23:00,2019-11-22 23:00,0,0,0,6.276
2019-11-23 00:00,2019-11-23 00:00,0,0,0,6.299
2019-11-23 01:00,2019-11-23 01:00,0,0,0,6.346
2019-11-23 02:00,2019-11-23 02:00,0,0,0,6.440
2019-11-23 03:00,2019-11-23 03:00,0,0,0,6.568
2019-11-23 04:00,2019-11-23 04:00,0,0,0,6.686
2019-11-23 05:00,2019-11-23 05:00,0,0,0,6.717
2019-11-23 06:00,2019-11-23 06:00,0,0,0,6.665
2019-11-23 07:00,2019-11-23 07:00,0,0,0,6.624
2019-11-23 08:00,2019-11-23 08:00,0,0,0.003,6.601
2019-11-23 09:00,2019-11-23 09:00,0.008,0.001,0.017,6.712
2019-11-23 10:00,2019-11-23 10:00,0.019,0.001,0.031,6.916
2019-11-23 11:00,2019-11-23 11:00,0.028,0.002,0.041,7.118
2019-11-23 12:00,2019-11-23 12:00,0.034,0.002,0.047,7.317
2019-11-23 13:00,2019-11-23 13:00,0.026,0.002,0.038,7.424
2019-11-23 14:00,2019-11-23 14:00,0.012,0.001,0.022,7.384
2019-11-23 15:00,2019-11-23 15:00,0.001,0.001,0.007,7.160
2019-11-23 16:00,2019-11-23 16:00,0,0,0,6.911
2019-11-23 17:00,2019-11-23 17:00,0,0,0,6.822
2019-11-23 18:00,2019-11-23 18:00,0,0,0,6.776
2019-11-23 19:00,2019-11-23 19:00,0,0,0,6.789
2019-11-23 20:00,2019-11-23 20:00,0,0,0,6.755
2019-11-23 21:00,2019-11-23 21:00,0,0,0,6.704
2019-11-23 22:00,2019-11-23 22:00,0,0,0,6.571
2019-11-23 23:00,2019-11-23 23:00,0,0,0,6.329
2019-11-24 00:00,2019-11-24 00:00,0,0,0,6.121
2019-11-24 01:00,2019-11-24 01:00,0,0,0,5.965
2019-11-24 02:00,2019-11-24 02:00,0,0,0,5.836
2019-11-24 03:00,2019-11-24 03:00,0,0,0,5.750
2019-11-24 04:00,2019-11-24 04:00,0,0,0,5.795
2019-11-24 05:00,2019-11-24 05:00,0,0,0,5.818
2019-11-24 06:00,2019-11-24 06:00,0,0,0,5.796
2019-11-24 07:00,2019-11-24 07:00,0,0,0,5.744
2019-11-24 08:00,2019-11-24 08:00,0,0.001,0.005,5.763
2019-11-24 09:00,2019-11-24 09:00,0.016,0.002,0.026,6.207
2019-11-24 10:00,2019-11-24 10:00,0.042,0.006,0.053,6.565
2019-11-24 11:00,2019-11-24 11:00,0.075,0.014,0.081,7.035
2019-11-24 12:00,2019-11-24 12:00,0.093,0.021,0.092,7.540
2019-11-24 13:00,2019-11-24 13:00,0.089,0.024,0.086,7.840
2019-11-24 14:00,2019-11-24 14:00,0.052,0.014,0.055,7.803
2019-11-24 15:00,2019-11-24 15:00,0.013,0.006,0.019,7.116
2019-11-24 16:00,2019-11-24 16:00,0,0,0,6.383
2019-11-24 17:00,2019-11-24 17:00,0,0,0,6.419
2019-11-24 18:00,2019-11-24 18:00,0,0,0,6.327
2019-11-24 19:00,2019-11-24 19:00,0,0,0,6.265
2019-11-24 20:00,2019-11-24 20:00,0,0,0,6.238
2019-11-24 21:00,2019-11-24 21:00,0,0,0,6.450
2019-11-24 22:00,2019-11-24 22:00,0,0,0,6.568
2019-11-24 23:00,2019-11-24 23:00,0,0,0,6.917
2019-11-25 00:00,2019-11-25 00:00,0,0,0,7.170
2019-11-25 01:00,2019-11-25 01:00,0,0,0,7.290
2019-11-25 02:00,2019-11-25 02:00,0,0,0,7.281
2019-11-25 03:00,2019-11-25 03:00,0,0,0,7.179
2019-11-25 04:00,2019-11-25 04:00,0,0,0,7.100
2019-11-25 05:00,2019-11-25 05:00,0,0,0,6.977
2019-11-25 06:00,2019-11-25 06:00,0,0,0,6.836
2019-11-25 07:00,2019-11-25 07:00,0,0,0,6.719
2019-11-25 08:00,2019-11-25 08:00,0,0,0.004,6.655
2019-11-25 09:00,2019-11-25 09:00,0.008,0.001,0.018,6.764
2019-11-25 10:00,2019-11-25 10:00,0.024,0.002,0.036,7.084
2019-11-25 11:00,2019-11-25 11:00,0.041,0.004,0.054,7.527
2019-11-25 12:00,2019-11-25 12:00,0.039,0.003,0.052,7.909
2019-11-25 13:00,2019-11-25 13:00,0.025,0.002,0.037,8.140
2019-11-25 14:00,2019-11-25 14:00,0.010,0.001,0.020,8.334
2019-11-25 15:00,2019-11-25 15:00,0.001,0.001,0.007,8.457
2019-11-25 16:00,2019-11-25 16:00,0,0,0,8.477
2019-11-25 17:00,2019-11-25 17:00,0,0,0,8.469
2019-11-25 18:00,2019-11-25 18:00,0,0,0,8.287
2019-11-25 19:00,2019-11-25 19:00,0,0,0,8.088
2019-11-25 20:00,2019-11-25 20:00,0,0,0,7.860
2019-11-25 21:00,2019-11-25 21:00,0,0,0,7.562
2019-11-25 22:00,2019-11-25 22:00,0,0,0,7.106
2019-11-25 23:00,2019-11-25 23:00,0,0,0,6.879
2019-11-26 00:00,2019-11-26 00:00,0,0,0,6.889
2019-11-26 01:00,2019-11-26 01:00,0,0,0,6.844
2019-11-26 02:00,2019-11-26 02:00,0,0,0,6.739
2019-11-26 03:00,2019-11-26 03:00,0,0,0,6.769
2019-11-26 04:00,2019-11-26 04:00,0,0,0,6.874
2019-11-26 05:00,2019-11-26 05:00,0,0,0,6.941
2019-11-26 06:00,2019-11-26 06:00,0,0,0,6.872
2019-11-26 07:00,2019-11-26 07:00,0,0,0,6.602
2019-11-26 08:00,2019-11-26 08:00,0,0,0.004,6.383
2019-11-26 09:00,2019-11-26 09:00,0.009,0.001,0.019,6.531
2019-11-26 10:00,2019-11-26 10:00,0.021,0.002,0.033,7.043
2019-11-26 11:00,2019-11-26 11:00,0.036,0.003,0.049,7.801
2019-11-26 12:00,2019-11-26 12:00,0.048,0.005,0.060,8.813
2019-11-26 13:00,2019-11-26 13:00,0.041,0.005,0.053,9.489
2019-11-26 14:00,2019-11-26 14:00,0.024,0.004,0.035,9.710
2019-11-26 15:00,2019-11-26 15:00,0.009,0.004,0.016,9.627
2019-11-26 16:00,2019-11-26 16:00,0,-0,0,9.219
2019-11-26 17:00,2019-11-26 17:00,0,0,0,8.879
2019-11-26 18:00,2019-11-26 18:00,0,0,0,8.156
2019-11-26 19:00,2019-11-26 19:00,0,0,0,7.482
2019-11-26 20:00,2019-11-26 20:00,0,0,0,7.155
2019-11-26 21:00,2019-11-26 21:00,0,0,0,6.862
2019-11-26 22:00,2019-11-26 22:00,0,0,0,6.637
2019-11-26 23:00,2019-11-26 23:00,0,0,0,6.503
2019-11-27 00:00,2019-11-27 00:00,0,0,0,6.420
2019-11-27 01:00,2019-11-27 01:00,0,0,0,6.389
2019-11-27 02:00,2019-11-27 02:00,0,0,0,6.425
2019-11-27 03:00,2019-11-27 03:00,0,0,0,6.488
2019-11-27 04:00,2019-11-27 04:00,0,0,0,6.546
2019-11-27 05:00,2019-11-27 05:00,0,0,0,6.510
2019-11-27 06:00,2019-11-27 06:00,0,0,0,6.335
2019-11-27 07:00,2019-11-27 07:00,0,0,0,6.129
2019-11-27 08:00,2019-11-27 08:00,0,0,0.004,6.190
2019-11-27 09:00,2019-11-27 09:00,0.012,0.002,0.022,6.569
2019-11-27 10:00,2019-11-27 10:00,0.028,0.003,0.040,6.995
2019-11-27 11:00,2019-11-27 11:00,0.041,0.004,0.053,7.385
2019-11-27 12:00,2019-11-27 12:00,0.046,0.005,0.059,7.651
2019-11-27 13:00,2019-11-27 13:00,0.044,0.006,0.055,7.736
2019-11-27 14:00,2019-11-27 14:00,0.026,0.004,0.036,7.580
2019-11-27 15:00,2019-11-27 15:00,0.005,0.002,0.011,7.236
2019-11-27 16:00,2019-11-27 16:00,0,-0,0,6.933
2019-11-27 17:00,2019-11-27 17:00,0,0,0,6.799
2019-11-27 18:00,2019-11-27 18:00,0,0,0,6.694
2019-11-27 19:00,2019-11-27 19:00,0,0,0,6.533
2019-11-27 20:00,2019-11-27 20:00,0,0,0,6.299
2019-11-27 21:00,2019-11-27 21:00,0,0,0,6.104
2019-11-27 22:00,2019-11-27 22:00,0,0,0,6.033
2019-11-27 23:00,2019-11-27 23:00,0,0,0,6.045
2019-11-28 00:00,2019-11-28 00:00,0,0,0,6.125
2019-11-28 01:00,2019-11-28 01:00,0,0,0,6.241
2019-11-28 02:00,2019-11-28 02:00,0,0,0,6.363
2019-11-28 03:00,2019-11-28 03:00,0,0,0,6.400
2019-11-28 04:00,2019-11-28 04:00,0,0,0,6.352
2019-11-28 05:00,2019-11-28 05:00,0,0,0,6.328
2019-11-28 06:00,2019-11-28 06:00,0,0,0,6.310
2019-11-28 07:00,2019-11-28 07:00,0,0,0,6.271
2019-11-28 08:00,2019-11-28 08:00,0,0,0.003,6.271
2019-11-28 09:00,2019-11-28 09:00,0.009,0.001,0.018,6.497
2019-11-28 10:00,2019-11-28 10:00,0.020,0.002,0.031,6.797
2019-11-28 11:00,2019-11-28 11:00,0.028,0.002,0.041,6.955
2019-11-28 12:00,2019-11-28 12:00,0.027,0.002,0.040,6.872
2019-11-28 13:00,2019-11-28 13:00,0.022,0.002,0.034,6.581
2019-11-28 14:00,2019-11-28 14:00,0.012,0.001,0.022,6.104
2019-11-28 15:00,2019-11-28 15:00,0.001,0.001,0.007,5.568
2019-11-28 16:00,2019-11-28 16:00,0,-0,0,5.008
2019-11-28 17:00,2019-11-28 17:00,0,0,0,4.395
2019-11-28 18:00,2019-11-28 18:00,0,0,0,3.639
2019-11-28 19:00,2019-11-28 19:00,0,0,0,2.770
2019-11-28 20:00,2019-11-28 20:00,0,0,0,1.965
2019-11-28 21:00,2019-11-28 21:00,0,0,0,1.289
2019-11-28 22:00,2019-11-28 22:00,0,0,0,0.753
2019-11-28 23:00,2019-11-28 23:00,0,0,0,0.344
2019-11-29 00:00,2019-11-29 00:00,0,0,0,0.095
2019-11-29 01:00,2019-11-29 01:00,0,0,0,0.013
2019-11-29 02:00,2019-11-29 02:00,0,0,0,0.101
2019-11-29 03:00,2019-11-29 03:00,0,0,0,0.331
2019-11-29 04:00,2019-11-29 04:00,0,0,0,0.481
2019-11-29 05:00,2019-11-29 05:00,0,0,0,0.466
2019-11-29 06:00,2019-11-29 06:00,0,0,0,0.439
2019-11-29 07:00,2019-11-29 07:00,0,0,0,0.317
2019-11-29 08:00,2019-11-29 08:00,0.005,0.006,0.008,0.375
2019-11-29 09:00,2019-11-29 09:00,0.065,0.034,0.048,1.193
2019-11-29 10:00,2019-11-29 10:00,0.207,0.146,0.082,2.102
2019-11-29 11:00,2019-11-29 11:00,0.341,0.284,0.088,2.988
2019-11-29 12:00,2019-11-29 12:00,0.376,0.326,0.085,3.594
2019-11-29 13:00,2019-11-29 13:00,0.327,0.280,0.078,3.877
2019-11-29 14:00,2019-11-29 14:00,0.214,0.176,0.061,3.591
2019-11-29 15:00,2019-11-29 15:00,0.070,0.064,0.023,2.234
2019-11-29 16:00,2019-11-29 16:00,0,-0,0,1.292
2019-11-29 17:00,2019-11-29 17:00,0,0,0,0.879
2019-11-29 18:00,2019-11-29 18:00,0,0,0,0.492
2019-11-29 19:00,2019-11-29 19:00,0,0,0,0.052
2019-11-29 20:00,2019-11-29 20:00,0,0,0,-0.365
2019-11-29 21:00,2019-11-29 21:00,0,0,0,-0.756
2019-11-29 22:00,2019-11-29 22:00,0,0,0,-1.015
2019-11-29 23:00,2019-11-29 23:00,0,0,0,-1.135
2019-11-30 00:00,2019-11-30 00:00,0,0,0,-1.049
2019-11-30 01:00,2019-11-30 01:00,0,0,0,-0.632
2019-11-30 02:00,2019-11-30 02:00,0,0,0,-0.483
2019-11-30 03:00,2019-11-30 03:00,0,0,0,-0.299
2019-11-30 04:00,2019-11-30 04:00,0,0,0,-0.364
2019-11-30 05:00,2019-11-30 05:00,0,0,0,-0.428
2019-11-30 06:00,2019-11-30 06:00,0,0,0,-0.539
2019-11-30 07:00,2019-11-30 07:00,0,0,0,-0.650
2019-11-30 08:00,2019-11-30 08:00,0.005,0.006,0.008,-0.683
2019-11-30 09:00,2019-11-30 09:00,0.058,0.026,0.047,-0.278
2019-11-30 10:00,2019-11-30 10:00,0.118,0.054,0.081,0.438
2019-11-30 11:00,2019-11-30 11:00,0.169,0.086,0.102,1.379
2019-11-30 12:00,2019-11-30 12:00,0.204,0.119,0.106,2.160
2019-11-30 13:00,2019-11-30 13:00,0.192,0.119,0.093,2.477
2019-11-30 14:00,2019-11-30 14:00,0.100,0.056,0.062,2.426
2019-11-30 15:00,2019-11-30 15:00,0.021,0.016,0.018,1.803
2019-11-30 16:00,2019-11-30 16:00,0,-0,0,1.452
2019-11-30 17:00,2019-11-30 17:00,0,0,0,1.531
2019-11-30 18:00,2019-11-30 18:00,0,0,0,1.088
2019-11-30 19:00,2019-11-30 19:00,0,0,0,0.600
2019-11-30 20:00,2019-11-30 20:00,0,0,0,0.376
2019-11-30 21:00,2019-11-30 21:00,0,0,0,-0.153
2019-11-30 22:00,2019-11-30 22:00,0,0,0,-0.433
2019-11-30 23:00,2019-11-30 23:00,0,0,0,-0.508
2019-12-01 00:00,2019-12-01 00:00,0,0,0,-0.597
2019-12-01 01:00,2019-12-01 01:00,0,0,0,-0.670
2019-12-01 02:00,2019-12-01 02:00,0,0,0,-0.775
2019-12-01 03:00,2019-12-01 03:00,0,0,0,-0.754
2019-12-01 04:00,2019-12-01 04:00,0,0,0,-0.575
2019-12-01 05:00,2019-12-01 05:00,0,0,0,-0.462
2019-12-01 06:00,2019-12-01 06:00,0,0,0,-0.618
2019-12-01 07:00,2019-12-01 07:00,0,0,0,-1.000
2019-12-01 08:00,2019-12-01 08:00,0.030,0.034,0.010,-0.924
2019-12-01 09:00,2019-12-01 09:00,0.199,0.174,0.044,0.602
2019-12-01 10:00,2019-12-01 10:00,0.371,0.347,0.056,1.862
2019-12-01 11:00,2019-12-01 11:00,0.466,0.453,0.059,2.530
2019-12-01 12:00,2019-12-01 12:00,0.486,0.478,0.059,3.082
2019-12-01 13:00,2019-12-01 13:00,0.437,0.426,0.055,3.257
2019-12-01 14:00,2019-12-01 14:00,0.311,0.292,0.047,2.533
